volume,reactor_diameter,liquid_height,bottom_depth,n_impeller,diameter_impeller_1,ax_pos_impeller_1,n_blades_1,pitch_angle_1,diameter_impeller_2,ax_pos_impeller_2,n_blades_2,pitch_angle_2,diameter_impeller_3,ax_pos_impeller_3,n_blades_3,pitch_angle_3,n_diptubes,n_baffles,rpm,strainRate_p50,epsilon_p50,k_p50,Umag_p50
2.71963749,0.15,0.13389999998276803,0.03,2,0.0525,-0.021,2,0,0.075,0.06,2,60,0,0,0,0,0,4,382,9.844178853321889,0.014191075000483664,0.0044325575478889045,0.11986588100084873
2.71963749,0.15,0.13389999998276803,0.03,2,0.0525,-0.021,2,0,0.075,0.06,2,60,0,0,0,0,0,4,764,20.282628387235285,0.12215013705298765,0.01847787319215776,0.2417320266061617
1.81309166,0.15,0.08259999998851202,0.03,2,0.0525,-0.021,2,0,0.075,0.06,2,60,0,0,0,0,0,4,191,6.225397280725509,0.002404238495627339,0.0012397003731842023,0.06916993982792449
2.71963749,0.15,0.13389999998276803,0.03,2,0.0525,-0.021,2,0,0.075,0.06,2,60,0,0,0,0,0,4,573,15.110216103036413,0.05010100592928492,0.010297099828241927,0.18239753911595868
2.71963749,0.15,0.13389999998276803,0.03,2,0.0525,-0.021,2,0,0.075,0.06,2,60,0,0,0,0,0,4,191,4.815040962463956,0.0017553834872915052,0.0010903663334892975,0.058669904306619974
0.755454858,0.15,0.022749999976350535,0.03,1,0.0525,-0.021,2,0,0.0,0.0,0,0,0,0,0,0,0,4,764,27.70987208873143,0.043390964286437905,0.006038110007009834,0.25158510128309
0.755454858,0.15,0.022749999976350535,0.03,1,0.0525,-0.021,2,0,0.0,0.0,0,0,0,0,0,0,0,4,382,13.564006662273561,0.005135217578955077,0.001446099386900623,0.12379837058453437
1.81309166,0.15,0.08259999998851202,0.03,2,0.0525,-0.021,2,0,0.075,0.06,2,60,0,0,0,0,0,4,573,19.359041973357073,0.07013468369908855,0.01242415218840012,0.22713543575046313
1.81309166,0.15,0.08259999998851202,0.03,2,0.0525,-0.021,2,0,0.075,0.06,2,60,0,0,0,0,0,4,382,12.82587114850175,0.02076675073125061,0.00553115011564668,0.15014395038371767
0.755454858,0.15,0.022749999976350535,0.03,1,0.0525,-0.021,2,0,0.0,0.0,0,0,0,0,0,0,0,4,573,20.634487517508784,0.017898959418688794,0.003368523719216516,0.18785665335616286
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,628,22.679253151995027,0.04544336332172097,0.00766078317234338,0.2745611660289331
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,628,32.65886770440679,0.692182454204485,0.06868532980013485,0.4869058320472173
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,628,27.288907611965726,0.4988209018977045,0.054898189632723755,0.42322598299075787
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,157,5.514099257402286,0.0006298588109036678,0.0004408183346601506,0.06601189195916038
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,314,11.183935420180356,0.005413668926684745,0.001847174624091245,0.13624243148098397
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,471,16.881391252139267,0.01861019862707553,0.004211983315074438,0.20541099954482295
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,157,8.142612781606923,0.010506393866085033,0.004138806410183782,0.12058679303252699
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,314,16.335836405232516,0.08542185059654073,0.016882033486737794,0.24309504230499895
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,471,24.530702831438653,0.28982779691284394,0.038267690866261556,0.3663761690963485
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,157,6.812388879497509,0.007763036975109488,0.0032735036506587123,0.10292221352935906
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,314,13.718066735390938,0.06363503823235886,0.013789498307931351,0.21409701642599208
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,45,0,0,0,0,0,4,471,20.534230106421447,0.20948717791536184,0.030755272343080654,0.3162023956381286
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,628,22.62430894277438,0.04572648128611422,0.007684542454989009,0.27557005273486257
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,628,29.68437014185174,0.2713070712070679,0.03302264234432114,0.42752084224023534
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,628,23.492061628373232,0.18825622763969,0.028732760815463537,0.33474928061986986
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,157,5.5176770140204185,0.000626322929185604,0.00043782048678526965,0.06605643368652855
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,314,11.27282063101558,0.005357969413415542,0.001815856621566437,0.1358792470902186
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,471,17.01202237162405,0.018825183922082815,0.004201843814450833,0.20585390711961352
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,157,7.329379739554109,0.004066862383860494,0.002015652740577206,0.10604366823508252
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,314,14.805257243922927,0.03314450088864288,0.008155229824020801,0.21206981818189097
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,471,22.25524198590102,0.11402561727990841,0.018494168913271217,0.31897956465511956
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,157,5.703339191656542,0.002847673622765205,0.001679322619398431,0.08264021814304429
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,314,11.455058952692468,0.0238601334856411,0.007025390860870594,0.1690944676083954
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,4,60,0,0,0,0,0,4,471,17.141364405945772,0.08109707908235755,0.01588268236389321,0.25157942420218715
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,314,12.091290347790885,0.039679424275755916,0.010263009956461474,0.1812833240333691
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,157,7.465987854251622,0.007851211774970331,0.0035122501977534522,0.11768333976009508
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,471,22.527144634692334,0.21446510089678625,0.032259799373359224,0.35594702112141374
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,314,11.206464990208731,0.005410726897092645,0.0018513568373689669,0.13605492777524086
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,157,5.945239157587101,0.004859737487893015,0.002557614587021793,0.09228708733226647
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,628,30.15209175537908,0.5045776562206006,0.056875180193771725,0.47468375872976865
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,471,16.90406956755011,0.018537358017670882,0.004171309000724977,0.20609432869132838
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,628,22.719729255406122,0.04521926549807083,0.007591242146333376,0.27498083404885043
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,157,5.518202494039544,0.0006245083381679164,0.0004376689089661601,0.06604160159670913
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,628,24.35260856192925,0.3176973087716694,0.041509407854133595,0.3645703460888099
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,314,14.997601794767686,0.06299082718879345,0.014144952065327579,0.23629855327478255
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.06,3,45,0,0,0,0,0,4,471,18.194095033130814,0.13411759643019175,0.023264873721335545,0.27314645805085286
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,628,22.665745223496646,0.045580992017559566,0.007576628568703718,0.274789328192907
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,628,21.83532179049966,0.2273139755525145,0.03426580677394376,0.2980468798439053
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,628,20.223543108399674,0.18257210889770664,0.028550816051232535,0.298849552592727
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,157,5.531462943688964,0.0006289557163475645,0.0004365299691140986,0.06597719912373849
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,314,11.210895820651203,0.005448145614138296,0.0018514763926871522,0.13608038683050297
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,471,17.403161031525677,0.01113178370024537,0.0019015160085426633,0.20337521000364786
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,157,5.521836124527558,0.0035540362823308453,0.0021220868139042205,0.07342080994746791
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,314,10.601293566680155,0.027098703338448528,0.00834522514800887,0.14582100857293298
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,471,16.298029452829613,0.09608109072970338,0.019155198538210752,0.22448924942604478
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,157,4.89461025244138,0.0027113336754547145,0.0016908583868031472,0.07418674124928143
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,314,10.032132912025972,0.022585461204223837,0.007005221859825,0.14835650935281758
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,3,60,0,0,0,0,0,4,471,14.990427101222858,0.07762854665241331,0.016465516248943022,0.22687453040610794
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,314,8.149960931137215,0.013946793133927875,0.005191453760344452,0.13134242800958335
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,157,5.382927583595575,0.002534171447916115,0.0015409678494986284,0.08108948977434075
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,471,15.813700808399435,0.06993987045386382,0.015115247062278068,0.25051545091958816
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,314,11.220035435060963,0.005475050354974434,0.001852181086817251,0.13599859729866434
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,157,4.0157272065211345,0.0017232544433100792,0.0013056506030607851,0.0652569341364111
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,628,21.383883734307084,0.16864149993337874,0.027142876187838096,0.3338945619635214
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,471,16.99292025103532,0.01864052400331452,0.004227612549356527,0.20629541323384798
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,628,23.178127678117537,0.02750801474441226,0.003491902162274923,0.272003388586427
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,157,5.526268391335682,0.0006305960866333673,0.00043820794302662703,0.06576601200540162
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,628,16.74777924499459,0.11061467800323001,0.020825330559172784,0.2683215502176391
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,314,13.525646645717702,0.017454823548295736,0.004050756827282025,0.1797414375374555
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,60,0,0,0,0,0,4,471,14.769616653755588,0.037442237990487875,0.008405085842231189,0.20065898177405006
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,628,22.69717254633233,0.045450595066790014,0.007652621341900909,0.2760609906806238
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,628,21.703845959351852,0.29294859325016426,0.043117861295132405,0.33181239279007496
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,628,18.649987970297712,0.2028397518067618,0.033049175005621795,0.2857619143850162
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,157,5.524074908578085,0.0006302571897942044,0.00043766800197397475,0.06589140963498044
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,314,11.213813625582054,0.005479204037157815,0.0018565551692820098,0.13611798346207699
1.790707813,0.2,0.030333333347778803,0.04,1,0.07,-0.028,2,0,0.0,0.0,0,0,0,0,0,0,0,4,471,16.94810638258791,0.01863965915830264,0.004176519325062946,0.20613194050672193
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,157,5.170152234668801,0.003923035422487137,0.00232700896361344,0.07892709968133924
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,314,10.351545658612038,0.030147775537939413,0.00900992664955617,0.1552520109798444
4.29769875,0.2,0.11013333332980528,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,471,15.736007001013855,0.1189170140506275,0.023065952419605917,0.24657864208090302
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,157,4.737332954487992,0.0033030025196919433,0.0020723307927709876,0.07184921527649439
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,314,9.369903081827474,0.025454509928242955,0.008302540395284252,0.14282523243815495
6.446548125,0.2,0.17853333332804122,0.04,2,0.07,-0.028,2,0,0.1,0.08,2,45,0,0,0,0,0,4,471,13.996492480874396,0.084972258775809,0.018510534116730044,0.21389209353299124
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,272,11.068940318619134,0.05937064839459507,0.01553663261955985,0.20375064708840643
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,544,27.083151609079213,0.48303660985677227,0.059630914841959155,0.476148099398874
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,408,16.677106366911378,0.2026963951341731,0.035067679863852015,0.3045315250472087
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,136,4.875889331504895,0.0006363991237996366,0.0005021421832465308,0.07364184962533557
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,408,20.329051606542613,0.20106306877369393,0.03301705429912032,0.35605289008120444
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,136,6.81297839810814,0.007417460235670603,0.0036176025955213615,0.11900510159876374
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,408,14.846620514641483,0.018673686950413024,0.0047748091430178195,0.22521801223848664
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,136,6.0158225561447525,0.006496982820769603,0.0037402754190085604,0.11410237112514582
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,544,22.209891939371968,0.48351768402249284,0.06255240100706315,0.40423615120446815
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,544,19.802475535058356,0.044945570046065544,0.008749553583755626,0.3007289741728686
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,4,45,0,0,0,0,0,4,272,13.590425461832092,0.05916868567513929,0.014634338290725248,0.23716622007234728
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,272,9.865438644288183,0.005357630042076456,0.0020564493442676276,0.14930970023531984
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,272,9.661726575779655,0.038370964233862194,0.012122363461731941,0.17796581602146813
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,544,22.980053178136362,0.37899607746994424,0.05423011308064563,0.39978724084685074
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,408,14.68991756084667,0.1389224245925447,0.028460796696553416,0.2725174147922144
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,136,4.879118764113254,0.0006387388645284079,0.0005029033367141943,0.07357993832146063
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,408,16.981532124454738,0.18127985986470735,0.03387221896428662,0.31099712638519983
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,136,5.487993732371067,0.0054779706273744636,0.0032877637853194184,0.09666394976759732
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,408,15.111848799470941,0.011339577612874506,0.002289285183578752,0.2216925012448826
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,136,4.766297912677416,0.004815329955661207,0.0029915488535467833,0.088443254324337
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,544,19.71857386938423,0.32270011711226293,0.049986684086691435,0.36625317780347877
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,544,13.989110399610036,0.008176343688106073,0.0016491996228878564,0.2625479873804028
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,3,45,0,0,0,0,0,4,272,11.103645339019879,0.05203962419125704,0.014698544872357486,0.20473275499898302
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,272,9.872946049086305,0.0053332839065932565,0.002069839065280515,0.1495469778408893
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,272,7.166907544864488,0.014550852416264025,0.006354149671688212,0.1444930419991634
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,544,18.402954436033276,0.1712884150425674,0.03209839844685912,0.36144983103019523
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,408,10.860455288219812,0.04872476045691287,0.014077630051045117,0.21366141550585196
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,136,4.878563406971717,0.0006337298352886613,0.0005025989426390515,0.0736528957528848
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,136,3.5146895608679323,0.001814748676116651,0.0015444677852183546,0.07146701146141995
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,544,19.820343367097408,0.0450468898315509,0.008710695687222863,0.30131170091203374
12.59091431,0.25,0.2231666667284882,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,544,14.759030269051307,0.12135863946762739,0.02640625433311478,0.29731380626834497
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,272,9.853639725027367,0.005354328235919915,0.002051560934070365,0.14936679048672663
3.497476196,0.25,0.03791666665894041,0.05,1,0.0875,-0.035,2,0,0.0,0.0,0,0,0,0,0,0,0,4,408,14.846247918242653,0.018649244879759053,0.004784723022652865,0.22528439024822575
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,136,4.610220516821578,0.0025497132164043063,0.0018775840872591175,0.0882185172151113
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,272,9.146523124708144,0.021127252314568305,0.007952629432644284,0.18121136267335977
8.393942871,0.25,0.13766666666034674,0.05,2,0.0875,-0.035,2,0,0.125,0.1,2,60,0,0,0,0,0,4,408,13.867879950415965,0.07239576336477918,0.017927866132714583,0.2706246224270798
21.75709992,0.3,0.26779999996553605,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,360,13.216919275463379,0.1052870241687369,0.025010725549376476,0.28023406971035164
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,360,14.388764021955561,0.0958482067885438,0.023800655190597632,0.29190034752722843
21.75709992,0.3,0.26779999996553605,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,240,8.805786848758853,0.029760918117436617,0.010929499028306224,0.19292632917810618
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,120,4.623187980885222,0.003686109773232424,0.0026888642235376116,0.09490594173043113
6.043638867,0.3,0.045499999995142384,0.06,1,0.105,-0.042,2,0,0.0,0.0,0,0,0,0,0,0,0,4,480,17.46274476225422,0.04611897203337728,0.01013032081050246,0.31937837718683987
21.75709992,0.3,0.26779999996553605,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,120,4.385607378904941,0.003914709088954984,0.0027334628040163473,0.09287716882201831
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,480,19.214077718313256,0.23786211263334678,0.04452100917354081,0.3955486857237976
21.75709992,0.3,0.26779999996553605,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,480,17.605010426347828,0.24869556426394812,0.04388977147618763,0.3740842475821599
6.043638867,0.3,0.045499999995142384,0.06,1,0.105,-0.042,2,0,0.0,0.0,0,0,0,0,0,0,0,4,240,8.729802105375287,0.005488996789957797,0.0024028492652762258,0.15870892286001492
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,60,0,0,0,0,0,4,240,9.399062627215065,0.031554234882059655,0.011509635622996605,0.19386347926557446
6.043638867,0.3,0.045499999995142384,0.06,1,0.105,-0.042,2,0,0.0,0.0,0,0,0,0,0,0,0,4,120,4.287277882812412,0.0006524085836779231,0.0005805994946789052,0.07830937670503801
6.043638867,0.3,0.045499999995142384,0.06,1,0.105,-0.042,2,0,0.0,0.0,0,0,0,0,0,0,0,4,360,13.123061896371585,0.018929611064177156,0.005628563629231935,0.23831146267645295
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,45,0,0,0,0,0,4,480,25.5157691496713,0.33022553117904546,0.04115573904442606,0.4484920776926687
21.75709992,0.3,0.26779999996553605,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,45,0,0,0,0,0,4,480,19.630014484552746,0.481319390131174,0.07060234611353039,0.4291222296828896
6.043638867,0.3,0.045499999995142384,0.06,1,0.105,-0.042,2,0,0.0,0.0,0,0,0,0,0,0,0,4,480,17.50711123402739,0.04750082282315126,0.010584022356261252,0.3219238936226016
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,45,0,0,0,0,0,4,120,6.037912197849131,0.007324190335804275,0.004075749607574983,0.1260613097688122
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,45,0,0,0,0,0,4,240,12.009282638283695,0.0588153402280409,0.01645907999640042,0.2518229242185898
14.50473328,0.3,0.16519999997702403,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,45,0,0,0,0,0,4,360,18.008595601874195,0.1981971042292398,0.03721634516351871,0.3792344468276368
21.75709992,0.3,0.26779999996553605,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,45,0,0,0,0,0,4,120,5.424813181897242,0.006639261770538051,0.0043405668644205956,0.11879186097914125
21.75709992,0.3,0.26779999996553605,0.06,2,0.105,-0.042,2,0,0.15,0.12,4,45,0,0,0,0,0,4,240,9.753350761305944,0.05981852211844223,0.01751302223561466,0.21481217577004902
